CustomerID,Name,SalesPersonID,Demographics,ModifiedDate
242,Spoke Manufacturers,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1979</YearOpened><Specialty>Road</Specialty><SquareFeet>74000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>61</NumberEmployees></StoreSurvey>",10/13/04 19:15
243,Recreation Supplies,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1997</YearOpened><Specialty>Mountain</Specialty><SquareFeet>22000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>18</NumberEmployees></StoreSurvey>",10/13/04 19:15
244,Retail Discount Store,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1983</YearOpened><Specialty>Road</Specialty><SquareFeet>37000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>34</NumberEmployees></StoreSurvey>",10/13/04 19:15
245,Leather Seat Factory,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1996</YearOpened><Specialty>Mountain</Specialty><SquareFeet>72000</SquareFeet><Brands>4+</Brands><Internet>ISDN</Internet><NumberEmployees>64</NumberEmployees></StoreSurvey>",10/13/04 19:15
246,Large Bike Shop,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1987</YearOpened><Specialty>Mountain</Specialty><SquareFeet>19000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>17</NumberEmployees></StoreSurvey>",10/13/04 19:15
247,Major Amusement Company,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>1995</YearOpened><Specialty>Mountain</Specialty><SquareFeet>36000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>37</NumberEmployees></StoreSurvey>",10/13/04 19:15
248,Good Bicycle Store,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1991</YearOpened><Specialty>Road</Specialty><SquareFeet>71000</SquareFeet><Brands>4+</Brands><Internet>ISDN</Internet><NumberEmployees>67</NumberEmployees></StoreSurvey>",10/13/04 19:15
249,Helpful Sales and Repair Service ,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1994</YearOpened><Specialty>Touring</Specialty><SquareFeet>19000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>16</NumberEmployees></StoreSurvey>",10/13/04 19:15
250,Express Bike Services,285,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened>1995</YearOpened><Specialty>Mountain</Specialty><SquareFeet>38000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>40</NumberEmployees></StoreSurvey>",10/13/04 19:15
251,Endurance Bikes,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1993</YearOpened><Specialty>Road</Specialty><SquareFeet>75000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>70</NumberEmployees></StoreSurvey>",10/13/04 19:15
252,Classic Cycle Store,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1999</YearOpened><Specialty>Mountain</Specialty><SquareFeet>22000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>15</NumberEmployees></StoreSurvey>",10/13/04 19:15
253,Roving Sports,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1992</YearOpened><Specialty>Road</Specialty><SquareFeet>41000</SquareFeet><Brands>3</Brands><Internet>ISDN</Internet><NumberEmployees>43</NumberEmployees></StoreSurvey>",10/13/04 19:15
254,Safe Cycles Shop,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>1998</YearOpened><Specialty>Mountain</Specialty><SquareFeet>72000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>73</NumberEmployees></StoreSurvey>",10/13/04 19:15
255,Swift Cycles,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1991</YearOpened><Specialty>Road</Specialty><SquareFeet>22000</SquareFeet><Brands>3</Brands><Internet>ISDN</Internet><NumberEmployees>14</NumberEmployees></StoreSurvey>",10/13/04 19:15
256,Rental Bikes,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1997</YearOpened><Specialty>Road</Specialty><SquareFeet>40000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>46</NumberEmployees></StoreSurvey>",10/13/04 19:15
257,Number 1 Supply,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened>1990</YearOpened><Specialty>Road</Specialty><SquareFeet>75000</SquareFeet><Brands>4+</Brands><Internet>ISDN</Internet><NumberEmployees>76</NumberEmployees></StoreSurvey>",10/13/04 19:15
258,Quantity Discounts,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1996</YearOpened><Specialty>Road</Specialty><SquareFeet>19000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>13</NumberEmployees></StoreSurvey>",10/13/04 19:15
259,Highway Bike Shop,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1989</YearOpened><Specialty>Road</Specialty><SquareFeet>40000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>49</NumberEmployees></StoreSurvey>",10/13/04 19:15
260,Industrial Supplies,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1995</YearOpened><Specialty>Touring</Specialty><SquareFeet>73000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>79</NumberEmployees></StoreSurvey>",10/13/04 19:15
261,Functional Store North,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearOpened><Specialty>Mountain</Specialty><SquareFeet>19000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>12</NumberEmployees></StoreSurvey>",10/13/04 19:15
262,General Industries,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1994</YearOpened><Specialty>Road</Specialty><SquareFeet>42000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>48</NumberEmployees></StoreSurvey>",10/13/04 19:15
263,Farthest Bike Store,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1987</YearOpened><Specialty>Touring</Specialty><SquareFeet>74000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>80</NumberEmployees></StoreSurvey>",10/13/04 19:15
264,Fasteners & Bolts Outlet,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1993</YearOpened><Specialty>Touring</Specialty><SquareFeet>18000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>11</NumberEmployees></StoreSurvey>",10/13/04 19:15
265,Full Sports Supply,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1986</YearOpened><Specialty>Mountain</Specialty><SquareFeet>38000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>47</NumberEmployees></StoreSurvey>",10/13/04 19:15
266,Excellent Bikes,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1992</YearOpened><Specialty>Touring</Specialty><SquareFeet>75000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>81</NumberEmployees></StoreSurvey>",10/13/04 19:15
267,Cycle Parts and Accessories,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1985</YearOpened><Specialty>Touring</Specialty><SquareFeet>20000</SquareFeet><Brands>3</Brands><Internet>T2</Internet><NumberEmployees>10</NumberEmployees></StoreSurvey>",10/13/04 19:15
268,Channel Outlet,285,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>1991</YearOpened><Specialty>Touring</Specialty><SquareFeet>40000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>46</NumberEmployees></StoreSurvey>",10/13/04 19:15
269,Curbside Universe,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1984</YearOpened><Specialty>Road</Specialty><SquareFeet>73000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>82</NumberEmployees></StoreSurvey>",10/13/04 19:15
270,Active Transport Inc.,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1990</YearOpened><Specialty>Road</Specialty><SquareFeet>8000</SquareFeet><Brands>AW</Brands><Internet>T2</Internet><NumberEmployees>9</NumberEmployees></StoreSurvey>",10/13/04 19:15
271,Alternative Vehicles,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened>1983</YearOpened><Specialty>Road</Specialty><SquareFeet>41000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>45</NumberEmployees></StoreSurvey>",10/13/04 19:15
272,Metro Cycle Shop,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1989</YearOpened><Specialty>Mountain</Specialty><SquareFeet>74000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>83</NumberEmployees></StoreSurvey>",10/13/04 19:15
273,A Typical Bike Shop,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1982</YearOpened><Specialty>Road</Specialty><SquareFeet>8000</SquareFeet><Brands>AW</Brands><Internet>T1</Internet><NumberEmployees>8</NumberEmployees></StoreSurvey>",10/13/04 19:15
274,Active Systems,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1988</YearOpened><Specialty>Road</Specialty><SquareFeet>39000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>44</NumberEmployees></StoreSurvey>",10/13/04 19:15
275,Outdoor Sporting Goods,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>1981</YearOpened><Specialty>Touring</Specialty><SquareFeet>74000</SquareFeet><Brands>3</Brands><Internet>ISDN</Internet><NumberEmployees>84</NumberEmployees></StoreSurvey>",10/13/04 19:15
276,Thrifty Parts and Sales,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1987</YearOpened><Specialty>Road</Specialty><SquareFeet>8000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>7</NumberEmployees></StoreSurvey>",10/13/04 19:15
277,The Bicycle Accessories Company,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1980</YearOpened><Specialty>Road</Specialty><SquareFeet>37000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>43</NumberEmployees></StoreSurvey>",10/13/04 19:15
278,Tread Industries,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened>1986</YearOpened><Specialty>Mountain</Specialty><SquareFeet>77000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>85</NumberEmployees></StoreSurvey>",10/13/04 19:15
279,Reliable Brake Systems,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1979</YearOpened><Specialty>Mountain</Specialty><SquareFeet>7000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>6</NumberEmployees></StoreSurvey>",10/13/04 19:15
280,Standard Bikes,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1985</YearOpened><Specialty>Mountain</Specialty><SquareFeet>38000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>42</NumberEmployees></StoreSurvey>",10/13/04 19:15
281,Petroleum Products Distributors,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1978</YearOpened><Specialty>Touring</Specialty><SquareFeet>78000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>86</NumberEmployees></StoreSurvey>",10/13/04 19:15
