LineNum,Account ID,GL,Dept,Account Description,TransDate,Period,Transaction Type,Reference,Amount,Line Description,ID,Name,Job ID,Job Description,Job Type,Vendor ID,Vendor Name,Customer ID,Customer Name,FS Index,FS Index Name,Dir vs Indir,Prod,Org,Fixed v Var,Cost Pools,OH Calc,FS Seq 1,FS Seq 2,FS Level 1,FS Level 2 (Rev/COGS),FS Level 3 (COGS),FS Level 4 (COGS)
42244,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/28/2019,19-01,Purchase,8865226,13.89,SALES TAX,WESTERN TOOL & SUPPL,WESTERN TOOL & SUPPLY CO,,,,WESTERN TOOL & SUPPL,WESTERN TOOL & SUPPLY CO,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42245,21100-0000,21100,0,Accounts Payable,1/28/2019,19-01,Purchase,8865226,-160.05,WESTERN TOOL & SUPPLY CO,WESTERN TOOL & SUPPL,WESTERN TOOL & SUPPLY CO,,,,WESTERN TOOL & SUPPL,WESTERN TOOL & SUPPLY CO,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42246,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,121,ALLEN BRADLEY 1492-J4 22-10AWG 1 CKT FD THROUGH T,Royal Wholesale,Royal Wholesale Electric,LAT607EC,Optimized Process Designs,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42247,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,84.5,ALLEN BRADLEY 1492-J6 22-8AWG 1 CKT FD THROUGH TE,Royal Wholesale,Royal Wholesale Electric,LAT607EC,Optimized Process Designs,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42248,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,141.25,TERMINAL GROUND BLOCK AB 1492-JG4 22-10AWG 1 CKT,Royal Wholesale,Royal Wholesale Electric,LAT607EC,Optimized Process Designs,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42249,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,121,ALLEN BRADLEY 1492-J4 22-10AWG 1 CKT FD THROUGH T,Royal Wholesale,Royal Wholesale Electric,LAT610EC,OPD,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42250,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,84.5,ALLEN BRADLEY 1492-J6 22-8AWG 1 CKT FD THROUGH TE,Royal Wholesale,Royal Wholesale Electric,LAT610EC,OPD,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42251,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,141.25,TERMINAL GROUND BLOCK AB 1492-JG4 22-10AWG 1 CKT,Royal Wholesale,Royal Wholesale Electric,LAT610EC,OPD,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42252,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,121,ALLEN BRADLEY 1492-J4 22-10AWG 1 CKT FD THROUGH T,Royal Wholesale,Royal Wholesale Electric,LAT614EC,OPD,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42253,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,84.5,ALLEN BRADLEY 1492-J6 22-8AWG 1 CKT FD THROUGH TE,Royal Wholesale,Royal Wholesale Electric,LAT614EC,OPD,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42254,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,141.25,TERMINAL GROUND BLOCK AB 1492-JG4 22-10AWG 1 CKT,Royal Wholesale,Royal Wholesale Electric,LAT614EC,OPD,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42255,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,121,ALLEN BRADLEY 1492-J4 22-10AWG 1 CKT FD THROUGH T,Royal Wholesale,Royal Wholesale Electric,LAT619EC,Linde,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42256,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,84.5,ALLEN BRADLEY 1492-J6 22-8AWG 1 CKT FD THROUGH TE,Royal Wholesale,Royal Wholesale Electric,LAT619EC,Linde,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42257,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,141.25,TERMINAL GROUND BLOCK AB 1492-JG4 22-10AWG 1 CKT,Royal Wholesale,Royal Wholesale Electric,LAT619EC,Linde,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42258,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,8870-560777,19.75,ALLEN BRADLEY 1492-M6X12V1-100 6X12 MRKR CARD 1-1,Royal Wholesale,Royal Wholesale Electric,LAT607EC,Optimized Process Designs,,Royal Wholesale,Royal Wholesale Electric,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42259,21100-0000,21100,0,Accounts Payable,1/28/2019,19-01,Purchase,8870-560777,"-1,406.75",Royal Wholesale Electric,Royal Wholesale,Royal Wholesale Electric,,,,Royal Wholesale,Royal Wholesale Electric,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42260,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,385.6,1-IN MALE UNION APPLE UNY100NR,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42261,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,71.38,BMP71 BLK RIBN BRADY M71R4300,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42262,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,198,3/4 IN GALV STEEL CONDUIT COND GALV-3/4,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42263,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,626,1-IN GALV STEEL CONDUIT COND GALV1,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42264,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,145,"13/16"" D GAL STRUT NO HOLES WESAN W500PG10FT",Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42265,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,93.35,"1-5/8"" D GAL STRUT NO HOLES WESAN W200PG10FT",Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42266,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,75.72,1/2 STU L/T FLEX CONN TB 5232,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42267,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,58.52,1 IN ZINC DC HUB TB H100TB,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42268,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,95.7,1/2 90D L/T FLEX CONN TB 5252,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42269,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,243.9,1/2 MALE UNION APPLE UNY50NR,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42270,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,79.6,1/2 FEMALE UNION APPLE UNF50NR,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42271,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,231.2,3/4 MALE UNION APPLE UNY75NR,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42272,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,29.97,3/4 X 1/2 RED BUSH APPLE RB7550,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42273,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,49.07,1/2 STL STR CORD CONN APLLE CG1850S,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42274,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,4.92,1-1/2 COND HGR W/BOLT MINER 4B,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42275,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,235,18AWH/1TRIAD-O/S 300V PLTC INST HWC HW1011801T,Royal Wholesale,Royal Wholesale Electric,DIRECT SUPPLIES,DIRECT SUPPLIES,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42276,60130-1000,60130,1000,Direct Supplies - NE,1/28/2019,19-01,Purchase,8870-560783,0.57,FRACTION OF CENTS,Royal Wholesale,Royal Wholesale Electric,,,,Royal Wholesale,Royal Wholesale Electric,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42277,21100-0000,21100,0,Accounts Payable,1/28/2019,19-01,Purchase,8870-560783,"-2,623.50",Royal Wholesale Electric,Royal Wholesale,Royal Wholesale Electric,,,,Royal Wholesale,Royal Wholesale Electric,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42278,52100-1000,52100,1000,COGS - OSP - NE,1/28/2019,19-01,Purchase,9450,400,EXPANDER WHEEL FOR OVERSPEED PER DRAWING 77700079,Dynomill Active,Dynomill Inc.,LAT607EC,Optimized Process Designs,,Dynomill Active,Dynomill Inc.,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42279,60115-1000,60115,1000,Expedite Fees - NE,1/28/2019,19-01,Purchase,9450,200,expdite fee,Dynomill Active,Dynomill Inc.,LAT607EC,Optimized Process Designs,,Dynomill Active,Dynomill Inc.,,,1000-60115,Expedite Fees,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42280,21100-0000,21100,0,Accounts Payable,1/28/2019,19-01,Purchase,9450,-600,Dynomill Inc.,Dynomill Active,Dynomill Inc.,,,,Dynomill Active,Dynomill Inc.,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42281,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,BTINC190127,"1,400.00",COMPLETE ELECTRICAL & MECHANICAL LABOR FOR (1) EN,Bonca,Bonca Technologies Inc.,LAT611EC,UOP Russell,,Bonca,Bonca Technologies Inc.,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42282,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,BTINC190127,500,UL-CSA 508 Listed and certification,Bonca,Bonca Technologies Inc.,LAT611EC,UOP Russell,,Bonca,Bonca Technologies Inc.,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42283,51100-1000,51100,1000,COGS - Materials - NE,1/28/2019,19-01,Purchase,BTINC190127,700,PARTS TO BE PROVIDED BY BTINC PER PROPOSAL #BTINC,Bonca,Bonca Technologies Inc.,LAT611EC,UOP Russell,,Bonca,Bonca Technologies Inc.,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42284,60115-1000,60115,1000,Expedite Fees - NE,1/28/2019,19-01,Purchase,BTINC190127,425,EXPEDITE FEE,Bonca,Bonca Technologies Inc.,LAT611EC,UOP Russell,,Bonca,Bonca Technologies Inc.,,,1000-60115,Expedite Fees,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42285,21100-0000,21100,0,Accounts Payable,1/28/2019,19-01,Purchase,BTINC190127,"-3,025.00",Bonca Technologies Inc.,Bonca,Bonca Technologies Inc.,,,,Bonca,Bonca Technologies Inc.,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42345,41100-1000,41100,1000,Sales - Invoiced - NE,1/28/2019,19-01,Sale/Invoice,IN4356,"-141,200.00",40% invoiced upon notification of readiness to sh,BCCK,"BCCK Engineering, Inc.",LAT597EC,BCCK,,,,BCCK,"BCCK Engineering, Inc.",1000-40000,Sales - New equipment,Rev,NE,_0,Var,Rev - NE,No,1100,_0,Rev,NE,_0,_0
42346,11100-0000,11100,0,AR - Trade,1/28/2019,19-01,Sale/Invoice,IN4356,"141,200.00","BCCK Engineering, Inc.",BCCK,"BCCK Engineering, Inc.",,,,,,BCCK,"BCCK Engineering, Inc.",11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42347,41100-1000,41100,1000,Sales - Invoiced - NE,1/28/2019,19-01,Sale/Invoice,IN4357,"-403,200.00","40% of total PO value USD $1,008,000.00",UOP,UOP RUSSELL LLC,LAT618EC,UOP,,,,UOP,UOP RUSSELL LLC,1000-40000,Sales - New equipment,Rev,NE,_0,Var,Rev - NE,No,1100,_0,Rev,NE,_0,_0
42348,11100-0000,11100,0,AR - Trade,1/28/2019,19-01,Sale/Invoice,IN4357,"403,200.00",UOP RUSSELL LLC,UOP,UOP RUSSELL LLC,,,,,,UOP,UOP RUSSELL LLC,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42349,88200-0050,88200,50,Legal - Admin,1/29/2019,19-01,Payment,EPA Toxic subs.filin,165,Legal - Admin,Citibank,Citibank,,,,Citibank,Citibank,,,0050-88200,Legal,Indir,_0,Admin,Var,Fixed,Yes,4050,_0,Admin,_0,_0,_0
42350,10220-0000,10220,0,Cash - Citibank Operating,1/29/2019,19-01,Payment,EPA Toxic subs.filin,-165,Citibank,Citibank,Citibank,,,,Citibank,Citibank,,,10000,Cash,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42351,51100-1000,51100,1000,COGS - Materials - NE,1/29/2019,19-01,Purchase,1199108,486.26,"Speed Element-Magnetic,Pickup,3/4_-20UNEF,15.24 c",FLW,"FLW, Inc.",LAT612EC,UOP Russell,,FLW,"FLW, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42352,51100-1000,51100,1000,COGS - Materials - NE,1/29/2019,19-01,Purchase,1199108,486.26,"Speed Element-Magnetic,Pickup,3/4_-20UNEF,15.24 c",FLW,"FLW, Inc.",LAT615EC,UOP Russell,,FLW,"FLW, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42353,51100-1000,51100,1000,COGS - Materials - NE,1/29/2019,19-01,Purchase,1199108,486.26,"Speed Element-Magnetic,Pickup,3/4_-20UNEF,15.24 c",FLW,"FLW, Inc.",LAT616EC,Targa,,FLW,"FLW, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
42354,13100-0000,13100,0,Inventory - Product'n supplies,1/29/2019,19-01,Purchase,1199108,486.26,"Speed Element-Magnetic,Pickup,3/4_-20UNEF,15.24 c",FLW,"FLW, Inc.",INVENTORY,,,FLW,"FLW, Inc.",,,13000,Inventory,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42355,21100-0000,21100,0,Accounts Payable,1/29/2019,19-01,Purchase,1199108,"-1,945.04","FLW, Inc.",FLW,"FLW, Inc.",,,,FLW,"FLW, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42356,52100-3000,52100,3000,COGS - OSP - RP,1/29/2019,19-01,Purchase,219-0042-1,"1,200.00","NOZZLE CLAMPING RING FOR PRE-GRIND, TUNGSTEN CARB",Vernon Machine Corp.,"Bender CCP, Inc.",47701039,Energy Transfer,,Vernon Machine Corp.,"Bender CCP, Inc.",,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
42357,21100-0000,21100,0,Accounts Payable,1/29/2019,19-01,Purchase,219-0042-1,"-1,200.00","Bender CCP, Inc.",Vernon Machine Corp.,"Bender CCP, Inc.",,,,Vernon Machine Corp.,"Bender CCP, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42358,52100-3000,52100,3000,COGS - OSP - RP,1/29/2019,19-01,Purchase,219-0044-1,"2,970.04","NOZZLE SEGMENTS FOR PRE-GRING, TUNGSTEN CARBIDE,",Vernon Machine Corp.,"Bender CCP, Inc.",47701022,LA County Sanitation,,Vernon Machine Corp.,"Bender CCP, Inc.",,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
42359,21100-0000,21100,0,Accounts Payable,1/29/2019,19-01,Purchase,219-0044-1,"-2,970.04","Bender CCP, Inc.",Vernon Machine Corp.,"Bender CCP, Inc.",,,,Vernon Machine Corp.,"Bender CCP, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42360,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438576,130.28,MOBIL DTE 25 5 GALLON PAIL,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42361,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438576,12.38,SALES TAX,Machine Tools Supply,Machine Tools Supply,,,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42362,21100-0000,21100,0,Accounts Payable,1/29/2019,19-01,Purchase,4438576,-142.66,Machine Tools Supply,Machine Tools Supply,Machine Tools Supply,,,,Machine Tools Supply,Machine Tools Supply,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42363,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438585,248.22,5/8 5 FLUTE DIA END MILL COATED LOC 1 5/8 IT#NIA,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42364,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438585,23.58,SALES TAX,Machine Tools Supply,Machine Tools Supply,,,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42365,21100-0000,21100,0,Accounts Payable,1/29/2019,19-01,Purchase,4438585,-271.8,Machine Tools Supply,Machine Tools Supply,Machine Tools Supply,,,,Machine Tools Supply,Machine Tools Supply,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42366,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438606,43.76,27/64 COBALT JOBBER DRILL,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42367,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438606,4.16,SALES TAX,Machine Tools Supply,Machine Tools Supply,,,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42368,21100-0000,21100,0,Accounts Payable,1/29/2019,19-01,Purchase,4438606,-47.92,Machine Tools Supply,Machine Tools Supply,Machine Tools Supply,,,,Machine Tools Supply,Machine Tools Supply,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
42369,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438638,10.32,ISC-CNGG4305SFIC907 .007R CNMG INSERT EDP#5591339,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42370,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438638,6.94,ISC-CNMG431TFIC806 .016R CNMG FINISH TRN EDP#5509,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42371,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438638,13.54,ISC-CNMG432TFIC806 .032R CNMG ROUGH TRN EDP#55098,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42372,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438638,11.65,ISC-CNMG542TFIC907 .032R CNMG ROUGH EDP#5505377,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42373,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438638,19.69,ISC-DGN2002CIC908 .078 WIDE CUT OFF EDP#6002959,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42374,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438638,59.07,ISC-DGN3102CIC328 .122 WIDE CUT OFF EDP#6002417,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
42375,84200-2012,84200,2012,Expendable Tools - Machn Shop,1/29/2019,19-01,Purchase,4438638,6.54,ISC-SNMG431TFIC8250 EDP#5508123,Machine Tools Supply,Machine Tools Supply,MACHINING,MACHINING,,Machine Tools Supply,Machine Tools Supply,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
