order_id,customer_id,product_id,order_date,ship_date,qty,unit_price,revenue
ORD11790,CUS033,P008,2025-05-25,2025-07-02,83,474.05,39346.15
ORD11791,CUS016,P006,2025-05-28,2025-06-14,174,760.15,132266.1
ORD11792,CUS036,P013,2025-05-25,2025-06-10,286,580.77,166100.22
ORD11793,CUS008,P006,2025-05-31,2025-06-27,115,402.05,46235.75
ORD11794,CUS013,P006,2025-06-04,2025-07-17,20,131.67,2633.4
ORD11795,CUS042,P008,2025-06-04,2025-06-28,271,657.73,178244.83
ORD11796,CUS005,P006,2025-06-04,2025-07-11,321,380.98,122294.58
ORD11797,CUS040,P006,2025-06-04,2025-07-06,190,817.59,155342.1
ORD11798,CUS022,P010,2025-06-03,2025-07-10,198,45.97,9102.06
ORD11799,CUS022,P006,2025-06-06,2025-07-05,362,544.08,196956.96
ORD11800,CUS009,P010,2025-06-06,2025-06-25,236,119.65,28237.4
ORD11801,CUS033,P006,2025-06-07,2025-07-09,469,86.3,40474.7
ORD11802,CUS015,P010,2025-06-03,2025-06-27,363,283.18,102794.34
ORD11803,CUS048,P014,2025-06-06,2025-07-13,83,692.43,57471.69
ORD11804,CUS004,P008,2025-06-06,2025-06-30,406,651.43,264480.58
ORD11805,CUS026,P011,2025-06-03,2025-06-23,457,80.36,36724.52
ORD11806,CUS041,P012,2025-06-02,2025-06-21,163,711.59,115989.17
ORD11807,CUS024,P008,2025-06-03,2025-07-05,173,147.87,25581.51
ORD11808,CUS014,P001,2025-06-07,2025-06-29,252,545.31,137418.12
ORD11809,CUS049,P010,2025-06-03,2025-07-16,113,46.22,5222.86
ORD11810,CUS047,P013,2025-06-05,2025-06-28,163,809.63,131969.69
ORD11811,CUS013,P014,2025-06-06,2025-07-13,359,733.05,263164.95
ORD11812,CUS012,P012,2025-06-01,2025-06-25,387,843.41,326399.67
ORD11813,CUS019,P001,2025-06-06,2025-07-01,308,190.23,58590.84
ORD11814,CUS050,P007,2025-06-02,2025-07-04,339,714.28,242140.92
ORD11815,CUS002,P010,2025-06-10,2025-06-29,100,682.7,68270.0
ORD11816,CUS006,P014,2025-06-12,2025-06-28,195,617.7,120451.5
ORD11817,CUS043,P003,2025-06-10,2025-07-24,302,286.51,86526.02
ORD11818,CUS037,P001,2025-06-13,2025-06-28,154,788.19,121381.26
ORD11819,CUS031,P010,2025-06-10,2025-06-29,79,685.39,54145.81
ORD11820,CUS042,P004,2025-06-09,2025-07-13,164,360.47,59117.08
ORD11821,CUS006,P009,2025-06-12,2025-07-01,498,822.39,409550.22
ORD11822,CUS008,P004,2025-06-14,2025-07-17,389,819.67,318851.63
ORD11823,CUS015,P005,2025-06-14,2025-07-21,252,81.64,20573.28
ORD11824,CUS014,P010,2025-06-14,2025-07-25,364,170.12,61923.68
ORD11825,CUS030,P007,2025-06-12,2025-07-22,54,178.15,9620.1
ORD11826,CUS016,P005,2025-06-14,2025-07-06,69,658.6,45443.4
ORD11827,CUS010,P001,2025-06-14,2025-07-08,327,96.21,31460.67
ORD11828,CUS045,P012,2025-06-09,2025-06-28,124,57.53,7133.72
ORD11829,CUS019,P010,2025-06-14,2025-07-17,296,53.36,15794.56
ORD11830,CUS040,P009,2025-06-12,2025-06-29,294,474.65,139547.1
ORD11831,CUS034,P012,2025-06-08,2025-07-16,356,365.04,129954.24
ORD11832,CUS024,P003,2025-06-09,2025-06-30,432,497.13,214760.16
ORD11833,CUS044,P010,2025-06-14,2025-06-30,272,152.12,41376.64
ORD11834,CUS043,P004,2025-06-09,2025-07-13,210,820.49,172302.9
ORD11835,CUS045,P004,2025-06-15,2025-07-27,87,217.64,18934.68
ORD11836,CUS028,P015,2025-06-21,2025-07-30,260,69.41,18046.6
ORD11837,CUS020,P015,2025-06-20,2025-07-08,476,424.51,202066.76
ORD11838,CUS001,P014,2025-06-20,2025-07-17,363,476.98,173143.74
ORD11839,CUS037,P002,2025-06-19,2025-07-10,464,442.6,205366.4
ORD11840,CUS049,P008,2025-06-17,2025-07-03,174,695.84,121076.16
ORD11841,CUS002,P002,2025-06-16,2025-07-13,410,156.08,63992.8
ORD11842,CUS049,P015,2025-06-16,2025-07-17,497,684.19,340042.43
ORD11843,CUS038,P006,2025-06-18,2025-07-03,500,431.8,215900.0
ORD11844,CUS017,P015,2025-06-19,2025-08-02,404,347.44,140365.76
ORD11845,CUS004,P014,2025-06-20,2025-08-04,242,311.07,75278.94
ORD11846,CUS046,P003,2025-06-17,2025-07-30,87,211.53,18403.11
ORD11847,CUS025,P013,2025-06-20,2025-07-17,70,350.36,24525.2
ORD11848,CUS013,P011,2025-06-18,2025-07-06,57,563.17,32100.69
ORD11849,CUS043,P012,2025-06-21,2025-07-08,171,660.7,112979.7
ORD11850,CUS045,P013,2025-06-18,2025-07-03,498,180.07,89674.86
ORD11851,CUS037,P010,2025-06-18,2025-07-15,40,375.23,15009.2
ORD11852,CUS030,P001,2025-06-15,2025-07-21,314,526.22,165233.08
ORD11853,CUS026,P015,2025-06-19,2025-07-28,213,591.3,125946.9
ORD11854,CUS046,P003,2025-06-28,2025-07-27,121,594.27,71906.67
ORD11855,CUS004,P001,2025-06-25,2025-07-15,390,586.98,228922.2
ORD11856,CUS034,P014,2025-06-22,2025-07-07,306,433.77,132733.62
ORD11857,CUS005,P005,2025-06-27,2025-07-14,296,372.21,110174.16
ORD11858,CUS016,P003,2025-06-23,2025-07-26,120,721.61,86593.2
ORD11859,CUS049,P007,2025-06-24,2025-08-08,160,260.38,41660.8
ORD11860,CUS045,P009,2025-06-27,2025-07-23,329,747.1,245795.9
ORD11861,CUS011,P004,2025-06-25,2025-07-30,317,629.07,199415.19
ORD11862,CUS037,P008,2025-06-23,2025-07-16,278,727.01,202108.78
ORD11863,CUS021,P015,2025-06-26,2025-07-19,361,333.41,120361.01
ORD11864,CUS022,P012,2025-06-24,2025-07-30,171,849.12,145199.52
ORD11865,CUS014,P010,2025-07-05,2025-07-26,467,500.29,233635.43
ORD11866,CUS027,P013,2025-06-29,2025-07-26,480,281.42,135081.6
ORD11867,CUS011,P013,2025-07-05,2025-08-03,229,433.88,99358.52
ORD11868,CUS036,P015,2025-06-30,2025-08-14,110,352.01,38721.1
ORD11869,CUS037,P014,2025-07-04,2025-07-30,84,811.1,68132.4
ORD11870,CUS035,P001,2025-06-29,2025-07-29,365,219.19,80004.35
ORD11871,CUS017,P008,2025-07-01,2025-08-03,221,372.4,82300.4
ORD11872,CUS018,P009,2025-07-02,2025-08-15,493,612.16,301794.88
ORD11873,CUS007,P007,2025-06-30,2025-08-14,402,97.88,39347.76
ORD11874,CUS026,P004,2025-07-06,2025-08-18,180,309.8,55764.0
ORD11875,CUS011,P010,2025-07-09,2025-08-22,214,55.79,11939.06
ORD11876,CUS017,P006,2025-07-10,2025-08-12,12,448.12,5377.44
ORD11877,CUS008,P012,2025-07-12,2025-08-12,139,684.38,95128.82
ORD11878,CUS024,P008,2025-07-07,2025-07-28,371,282.07,104647.97
ORD11879,CUS014,P012,2025-07-09,2025-07-27,47,366.61,17230.67
ORD11880,CUS025,P002,2025-07-06,2025-08-08,207,781.88,161849.16
ORD11881,CUS013,P015,2025-07-09,2025-07-27,55,451.03,24806.65
ORD11882,CUS026,P012,2025-07-18,2025-08-02,410,299.6,122836.0
ORD11883,CUS022,P012,2025-07-18,2025-08-18,204,826.36,168577.44
ORD11884,CUS017,P003,2025-07-18,2025-08-26,266,825.07,219468.62
ORD11885,CUS025,P009,2025-07-19,2025-08-18,483,725.67,350498.61
ORD11886,CUS050,P014,2025-07-14,2025-08-28,241,98.84,23820.44
ORD11887,CUS018,P013,2025-07-13,2025-08-08,158,748.76,118304.08
ORD11888,CUS044,P005,2025-07-18,2025-08-21,153,843.3,129024.9
ORD11889,CUS037,P006,2025-07-18,2025-08-27,413,374.79,154788.27
ORD11890,CUS001,P004,2025-07-13,2025-08-01,57,520.8,29685.6
ORD11891,CUS027,P011,2025-07-14,2025-08-06,264,664.73,175488.72
ORD11892,CUS034,P007,2025-07-26,2025-09-08,474,245.32,116281.68
ORD11893,CUS009,P012,2025-07-20,2025-08-31,390,744.64,290409.6
ORD11894,CUS014,P007,2025-07-26,2025-08-23,283,328.31,92911.73
ORD11895,CUS004,P010,2025-07-22,2025-09-02,20,833.37,16667.4
ORD11896,CUS038,P004,2025-07-22,2025-08-06,409,615.81,251866.29
ORD11897,CUS037,P002,2025-07-23,2025-08-29,26,473.47,12310.22
ORD11898,CUS005,P004,2025-07-23,2025-08-22,448,760.56,340730.88
ORD11899,CUS050,P001,2025-07-21,2025-08-21,427,460.34,196565.18
ORD11900,CUS017,P009,2025-07-22,2025-08-17,456,640.04,291858.24
ORD11901,CUS031,P014,2025-07-23,2025-08-08,17,595.1,10116.7
ORD11902,CUS012,P013,2025-07-23,2025-08-27,374,570.13,213228.62
ORD11903,CUS046,P002,2025-07-29,2025-08-23,314,812.59,255153.26
ORD11904,CUS017,P005,2025-07-31,2025-09-07,229,500.26,114559.54
ORD11905,CUS019,P003,2025-08-02,2025-08-21,389,645.05,250924.45
ORD11906,CUS031,P014,2025-08-01,2025-09-06,442,383.98,169719.16
ORD11907,CUS031,P006,2025-07-28,2025-08-11,16,117.6,1881.6
ORD11908,CUS048,P015,2025-08-01,2025-08-19,341,844.08,287831.28
ORD11909,CUS014,P005,2025-07-29,2025-09-10,306,571.37,174839.22
ORD11910,CUS019,P012,2025-08-02,2025-09-05,309,176.9,54662.1
ORD11911,CUS021,P011,2025-07-27,2025-09-05,374,200.61,75028.14
ORD11912,CUS015,P014,2025-07-28,2025-09-07,152,775.29,117844.08
ORD11913,CUS033,P010,2025-07-30,2025-08-18,361,813.33,293612.13
ORD11914,CUS003,P001,2025-07-27,2025-09-07,16,408.73,6539.68
ORD11915,CUS007,P003,2025-08-01,2025-09-02,335,566.29,189707.15
ORD11916,CUS026,P002,2025-08-08,2025-09-06,30,731.56,21946.8
ORD11917,CUS050,P010,2025-08-05,2025-09-06,56,601.55,33686.8
ORD11918,CUS019,P003,2025-08-08,2025-09-06,170,613.75,104337.5
ORD11919,CUS050,P003,2025-08-09,2025-09-04,337,200.95,67720.15
ORD11920,CUS011,P011,2025-08-07,2025-09-20,375,321.34,120502.5
ORD11921,CUS026,P011,2025-08-06,2025-08-27,347,196.7,68254.9
ORD11922,CUS009,P007,2025-08-05,2025-09-12,150,550.7,82605.0
ORD11923,CUS046,P008,2025-08-03,2025-08-22,184,452.06,83179.04
ORD11924,CUS009,P015,2025-08-08,2025-08-26,437,457.87,200089.19
ORD11925,CUS030,P001,2025-08-08,2025-09-08,47,794.2,37327.4
ORD11926,CUS001,P008,2025-08-08,2025-08-29,69,840.8,58015.2
ORD11927,CUS008,P002,2025-08-05,2025-09-13,141,235.03,33139.23
ORD11928,CUS046,P011,2025-08-03,2025-08-23,308,731.41,225274.28
ORD11929,CUS016,P001,2025-08-09,2025-09-21,195,685.2,133614.0
ORD11930,CUS012,P012,2025-08-09,2025-09-11,457,782.61,357652.77
ORD11931,CUS047,P014,2025-08-16,2025-09-20,373,177.4,66170.2
ORD11932,CUS032,P012,2025-08-15,2025-09-28,159,486.64,77375.76
ORD11933,CUS047,P008,2025-08-13,2025-08-27,38,411.72,15645.36
ORD11934,CUS036,P015,2025-08-10,2025-09-02,184,224.86,41374.24
ORD11935,CUS022,P015,2025-08-10,2025-09-03,54,644.55,34805.7
ORD11936,CUS047,P013,2025-08-14,2025-08-29,291,824.35,239885.85
ORD11937,CUS049,P003,2025-08-13,2025-09-26,302,826.56,249621.12
ORD11938,CUS004,P010,2025-08-13,2025-09-21,220,625.61,137634.2
ORD11939,CUS010,P009,2025-08-13,2025-09-19,476,618.11,294220.36
ORD11940,CUS014,P009,2025-08-11,2025-09-17,245,77.12,18894.4
ORD11941,CUS020,P007,2025-08-16,2025-09-07,65,659.04,42837.6
ORD11942,CUS001,P004,2025-08-22,2025-10-05,14,711.37,9959.18
ORD11943,CUS048,P010,2025-08-23,2025-09-07,238,63.48,15108.24
ORD11944,CUS016,P008,2025-08-21,2025-09-07,280,546.0,152880.0
ORD11945,CUS049,P012,2025-08-20,2025-09-30,394,691.26,272356.44
ORD11946,CUS038,P004,2025-08-18,2025-09-03,265,685.45,181644.25
ORD11947,CUS049,P012,2025-08-17,2025-09-15,149,441.3,65753.7
ORD11948,CUS039,P003,2025-08-22,2025-10-02,261,621.09,162104.49
ORD11949,CUS035,P008,2025-08-23,2025-10-02,488,589.39,287622.32
ORD11950,CUS027,P006,2025-08-24,2025-10-07,418,261.28,109215.04
ORD11951,CUS018,P013,2025-08-26,2025-10-04,172,389.35,66968.2
ORD11952,CUS028,P008,2025-08-27,2025-10-03,356,252.85,90014.6
ORD11953,CUS050,P010,2025-08-28,2025-09-21,267,109.94,29353.98
ORD11954,CUS038,P005,2025-08-27,2025-10-10,305,313.77,95699.85
ORD11955,CUS003,P004,2025-08-26,2025-09-30,401,134.21,53818.21
ORD11956,CUS010,P001,2025-08-25,2025-10-05,101,352.69,35621.69
ORD11957,CUS015,P001,2025-08-25,2025-09-16,442,638.13,282053.46
ORD11958,CUS043,P015,2025-08-26,2025-10-01,97,811.25,78691.25
ORD11959,CUS024,P008,2025-08-25,2025-09-23,15,529.72,7945.8
ORD11960,CUS046,P013,2025-08-24,2025-10-06,395,664.6,262517.0
ORD11961,CUS017,P013,2025-08-30,2025-09-15,385,339.41,130672.85
ORD11962,CUS022,P002,2025-08-27,2025-10-01,85,559.02,47516.7
ORD11963,CUS018,P008,2025-08-27,2025-10-10,198,125.79,24906.42
ORD11964,CUS022,P012,2025-08-28,2025-09-23,256,652.05,166924.8
ORD11965,CUS037,P010,2025-08-24,2025-09-10,378,683.81,258480.18
ORD11966,CUS014,P007,2025-08-29,2025-10-08,317,792.83,251327.11
ORD11967,CUS009,P008,2025-09-03,2025-10-01,121,844.15,102142.15
ORD11968,CUS009,P003,2025-09-04,2025-10-10,366,355.2,130003.2
ORD11969,CUS050,P013,2025-09-04,2025-10-02,248,140.35,34806.8
ORD11970,CUS015,P008,2025-09-05,2025-09-30,105,303.04,31819.2
ORD11971,CUS038,P004,2025-08-31,2025-09-16,129,693.18,89420.22
ORD11972,CUS046,P008,2025-09-06,2025-09-23,13,473.16,6151.08
ORD11973,CUS038,P005,2025-09-01,2025-09-28,138,796.87,109968.06
ORD11974,CUS003,P004,2025-09-05,2025-10-17,15,245.36,3680.4
ORD11975,CUS013,P004,2025-09-06,2025-10-02,359,127.13,45639.67
ORD11976,CUS041,P009,2025-09-06,2025-10-03,283,256.77,72665.91
ORD11977,CUS026,P011,2025-09-06,2025-09-25,75,322.04,24153.0
ORD11978,CUS036,P011,2025-09-07,2025-10-08,247,205.77,50825.19
ORD11979,CUS007,P010,2025-09-11,2025-10-18,395,796.58,314649.1
ORD11980,CUS044,P002,2025-09-10,2025-10-20,302,568.45,171671.9
ORD11981,CUS035,P001,2025-09-12,2025-10-20,161,329.86,53107.46
ORD11982,CUS046,P006,2025-09-09,2025-10-12,382,711.4,271754.8
ORD11983,CUS010,P002,2025-09-09,2025-10-24,350,599.8,209930.0
ORD11984,CUS015,P008,2025-09-11,2025-10-05,232,263.73,61185.36
ORD11985,CUS021,P004,2025-09-12,2025-10-05,332,704.72,233967.04
ORD11986,CUS013,P011,2025-09-11,2025-10-22,277,461.69,127888.13
ORD11987,CUS040,P004,2025-09-09,2025-10-01,279,843.44,235319.76
ORD11988,CUS014,P011,2025-09-13,2025-09-29,123,522.66,64287.18
ORD11989,CUS040,P015,2025-09-11,2025-10-24,477,780.94,372508.38
ORD11990,CUS044,P009,2025-09-13,2025-10-10,356,199.26,70936.56
ORD11991,CUS045,P006,2025-09-07,2025-10-06,94,103.05,9686.7
ORD11992,CUS033,P006,2025-09-13,2025-10-23,186,683.24,127082.64
ORD11993,CUS006,P011,2025-09-19,2025-10-04,75,298.59,22394.25
ORD11994,CUS026,P007,2025-09-17,2025-10-26,336,578.65,194426.4
ORD11995,CUS003,P007,2025-09-19,2025-11-01,124,842.14,104425.36
ORD11996,CUS032,P007,2025-09-17,2025-10-06,455,270.72,123177.6
ORD11997,CUS037,P010,2025-09-19,2025-10-30,136,142.42,19369.12
ORD11998,CUS038,P006,2025-09-19,2025-10-08,465,627.84,291945.6
ORD11999,CUS015,P009,2025-09-16,2025-10-11,168,145.98,24524.64
ORD12000,CUS031,P007,2025-09-15,2025-10-08,62,293.33,18186.46
ORD12001,CUS037,P013,2025-09-17,2025-10-16,474,583.53,276593.22
ORD12002,CUS019,P004,2025-09-18,2025-10-28,126,517.17,65163.42
ORD12003,CUS017,P010,2025-09-16,2025-10-18,13,190.88,2481.44
ORD12004,CUS037,P006,2025-09-16,2025-10-18,222,323.89,71903.58
ORD12005,CUS050,P011,2025-09-19,2025-10-26,111,86.45,9595.95
ORD12006,CUS004,P009,2025-09-17,2025-10-14,26,69.2,1799.2
ORD12007,CUS048,P014,2025-09-14,2025-09-29,349,145.84,50898.16
ORD12008,CUS030,P004,2025-09-17,2025-10-25,123,588.39,72371.97
ORD12009,CUS011,P006,2025-09-19,2025-10-27,346,680.65,235504.9
ORD12010,CUS014,P012,2025-09-19,2025-10-14,97,806.34,78214.98
ORD12011,CUS014,P005,2025-09-18,2025-10-30,147,490.53,72107.91
ORD12012,CUS039,P002,2025-09-17,2025-10-26,12,682.48,8189.76
ORD12013,CUS008,P001,2025-09-25,2025-10-09,164,477.69,78341.16
ORD12014,CUS028,P007,2025-09-26,2025-10-11,392,389.95,152860.4
ORD12015,CUS048,P003,2025-09-24,2025-10-27,165,787.28,129901.2
ORD12016,CUS029,P013,2025-09-27,2025-10-23,350,411.95,144182.5
ORD12017,CUS023,P010,2025-09-23,2025-10-24,56,424.58,23776.48
ORD12018,CUS028,P013,2025-09-21,2025-10-06,316,188.21,59474.36
ORD12019,CUS007,P015,2025-09-24,2025-10-26,478,798.61,381735.58
ORD12020,CUS046,P011,2025-09-26,2025-11-02,336,808.41,271625.76
ORD12021,CUS007,P001,2025-09-23,2025-10-29,394,429.94,169396.36
ORD12022,CUS016,P012,2025-09-23,2025-11-02,232,818.13,189806.16
ORD12023,CUS020,P005,2025-09-24,2025-10-21,362,817.33,295873.46
ORD12024,CUS015,P009,2025-09-24,2025-10-11,391,661.07,258478.37
ORD12025,CUS046,P006,2025-09-22,2025-10-07,347,298.7,103648.9
ORD12026,CUS028,P006,2025-09-21,2025-10-17,236,472.41,111488.76
ORD12027,CUS020,P012,2025-09-24,2025-11-05,56,514.57,28815.92
ORD12028,CUS049,P009,2025-09-25,2025-10-24,237,250.59,59389.83
ORD12029,CUS017,P006,2025-09-21,2025-10-30,270,288.1,77787.0
ORD12030,CUS033,P001,2025-10-01,2025-10-25,392,291.78,114377.76
ORD12031,CUS010,P004,2025-09-28,2025-11-05,153,349.46,53467.38
ORD12032,CUS039,P011,2025-09-29,2025-10-29,486,208.39,101277.54
ORD12033,CUS050,P014,2025-09-29,2025-11-04,138,460.92,63606.96
ORD12034,CUS039,P006,2025-09-29,2025-10-20,105,701.7,73678.5
ORD12035,CUS044,P006,2025-10-01,2025-10-17,431,218.99,94384.69
ORD12036,CUS029,P002,2025-09-28,2025-10-14,117,297.35,34789.95
ORD12037,CUS020,P007,2025-10-02,2025-11-03,205,377.41,77369.05
ORD12038,CUS020,P010,2025-10-04,2025-10-21,118,418.48,49380.64
ORD12039,CUS017,P008,2025-09-30,2025-11-12,230,631.09,145150.7
ORD12040,CUS038,P002,2025-10-03,2025-10-22,228,91.88,20948.64
ORD12041,CUS008,P013,2025-10-07,2025-10-23,396,221.14,87571.44
ORD12042,CUS037,P014,2025-10-10,2025-11-18,367,283.23,103945.41
ORD12043,CUS023,P009,2025-10-11,2025-11-20,373,439.73,164019.29
ORD12044,CUS045,P002,2025-10-10,2025-10-26,31,674.96,20923.76
ORD12045,CUS020,P002,2025-10-07,2025-11-04,120,203.76,24451.2
ORD12046,CUS009,P014,2025-10-09,2025-11-18,375,614.98,230617.5
ORD12047,CUS026,P001,2025-10-05,2025-11-02,273,283.88,77499.24
ORD12048,CUS048,P001,2025-10-11,2025-10-26,95,508.55,48312.25
ORD12049,CUS031,P004,2025-10-11,2025-10-25,64,843.0,53952.0
ORD12050,CUS002,P002,2025-10-06,2025-11-07,425,316.9,134682.5
ORD12051,CUS007,P009,2025-10-12,2025-11-18,296,70.21,20782.16
ORD12052,CUS048,P015,2025-10-17,2025-11-05,316,268.54,84858.64
ORD12053,CUS037,P013,2025-10-16,2025-11-06,107,778.51,83300.57
ORD12054,CUS041,P013,2025-10-17,2025-11-23,28,748.6,20960.8
ORD12055,CUS022,P002,2025-10-16,2025-11-05,353,695.71,245585.63
ORD12056,CUS038,P004,2025-10-18,2025-11-27,282,386.37,108956.34
ORD12057,CUS033,P007,2025-10-18,2025-12-02,49,423.5,20751.5
ORD12058,CUS035,P001,2025-10-17,2025-11-19,322,807.03,259863.66
ORD12059,CUS039,P014,2025-10-13,2025-11-06,394,714.35,281453.9
ORD12060,CUS036,P015,2025-10-17,2025-11-23,18,429.58,7732.44
ORD12061,CUS045,P002,2025-10-16,2025-11-26,52,151.8,7893.6
ORD12062,CUS038,P004,2025-10-13,2025-11-04,48,653.99,31391.52
ORD12063,CUS018,P010,2025-10-14,2025-11-07,79,59.73,4718.67
ORD12064,CUS050,P013,2025-10-14,2025-10-30,350,68.03,23810.5
ORD12065,CUS014,P008,2025-10-18,2025-11-05,489,791.36,386975.04
ORD12066,CUS024,P009,2025-10-23,2025-11-28,207,152.46,31559.22
ORD12067,CUS029,P005,2025-10-23,2025-11-06,208,354.53,73742.24
ORD12068,CUS005,P012,2025-10-20,2025-11-29,413,830.48,342988.24
ORD12069,CUS009,P012,2025-10-19,2025-11-16,479,74.13,35508.27
ORD12070,CUS025,P010,2025-10-25,2025-12-01,492,85.58,42105.36
ORD12071,CUS021,P008,2025-10-24,2025-11-12,96,115.89,11125.44
ORD12072,CUS036,P007,2025-10-19,2025-11-06,287,92.54,26558.98
ORD12073,CUS008,P011,2025-10-24,2025-11-15,452,576.24,260460.48
ORD12074,CUS042,P013,2025-10-20,2025-11-17,110,73.91,8130.1
ORD12075,CUS021,P006,2025-10-23,2025-12-07,307,619.53,190195.71
ORD12076,CUS009,P001,2025-10-22,2025-11-14,123,119.89,14746.47
ORD12077,CUS019,P014,2025-10-24,2025-11-28,317,380.14,120504.38
ORD12078,CUS043,P012,2025-10-23,2025-11-12,443,41.64,18446.52
ORD12079,CUS038,P012,2025-10-22,2025-11-11,302,654.32,197604.64
ORD12080,CUS036,P001,2025-10-21,2025-11-26,25,308.62,7715.5
ORD12081,CUS005,P003,2025-11-01,2025-11-18,441,204.15,90030.15
ORD12082,CUS028,P001,2025-10-30,2025-11-20,217,673.47,146142.99
ORD12083,CUS050,P002,2025-10-31,2025-11-14,139,235.46,32728.94
ORD12084,CUS027,P014,2025-10-26,2025-11-13,364,529.23,192639.72
ORD12085,CUS007,P005,2025-10-26,2025-11-24,149,375.5,55949.5
ORD12086,CUS021,P005,2025-10-28,2025-12-03,25,701.69,17542.25
ORD12087,CUS001,P010,2025-10-31,2025-12-05,434,774.66,336202.44
ORD12088,CUS033,P001,2025-10-29,2025-11-20,364,804.35,292783.4
ORD12089,CUS017,P006,2025-10-29,2025-12-09,314,484.94,152271.16
ORD12090,CUS040,P011,2025-11-06,2025-12-12,302,564.44,170460.88
ORD12091,CUS032,P005,2025-11-03,2025-12-04,50,276.67,13833.5
ORD12092,CUS043,P010,2025-11-07,2025-11-22,158,536.75,84806.5
ORD12093,CUS030,P015,2025-11-08,2025-12-20,474,380.64,180423.36
ORD12094,CUS021,P014,2025-11-03,2025-12-05,242,360.15,87156.3
ORD12095,CUS025,P010,2025-11-02,2025-12-08,109,62.04,6762.36
ORD12096,CUS026,P014,2025-11-04,2025-12-19,81,457.66,37070.46
ORD12097,CUS041,P007,2025-11-02,2025-12-16,160,579.64,92742.4
ORD12098,CUS025,P015,2025-11-06,2025-12-10,308,772.98,238077.84
ORD12099,CUS009,P013,2025-11-07,2025-12-15,76,527.22,40068.72
ORD12100,CUS029,P007,2025-11-02,2025-11-23,398,346.94,138082.12
ORD12101,CUS009,P013,2025-11-07,2025-12-16,232,31.5,7308.0
ORD12102,CUS013,P005,2025-11-06,2025-11-28,148,691.53,102346.44
ORD12103,CUS026,P015,2025-11-06,2025-12-16,257,561.64,144341.48
ORD12104,CUS008,P007,2025-11-04,2025-12-12,90,717.33,64559.7
ORD12105,CUS048,P008,2025-11-08,2025-12-10,32,155.46,4974.72
ORD12106,CUS024,P014,2025-11-05,2025-11-27,115,96.56,11104.4
ORD12107,CUS010,P006,2025-11-03,2025-12-04,101,817.84,82601.84
ORD12108,CUS010,P006,2025-11-15,2025-12-23,435,52.92,23020.2
ORD12109,CUS034,P006,2025-11-14,2025-12-17,317,347.15,110046.55
ORD12110,CUS005,P008,2025-11-10,2025-11-30,195,813.53,158638.35
ORD12111,CUS004,P006,2025-11-15,2025-12-08,14,541.4,7579.6
ORD12112,CUS047,P015,2025-11-10,2025-12-15,111,658.22,73062.42
ORD12113,CUS013,P012,2025-11-09,2025-12-10,200,782.8,156560.0
ORD12114,CUS002,P006,2025-11-13,2025-12-11,157,572.7,89913.9
ORD12115,CUS016,P003,2025-11-10,2025-12-01,13,523.74,6808.62
ORD12116,CUS010,P015,2025-11-13,2025-12-14,479,237.97,113987.63
ORD12117,CUS048,P004,2025-11-14,2025-12-04,415,696.87,289201.05
ORD12118,CUS045,P011,2025-11-15,2025-12-03,153,736.25,112646.25
ORD12119,CUS035,P015,2025-11-15,2025-12-30,272,208.52,56717.44
ORD12120,CUS045,P015,2025-11-15,2025-12-11,358,720.34,257881.72
ORD12121,CUS031,P010,2025-11-22,2025-12-15,362,745.94,270030.28
ORD12122,CUS003,P013,2025-11-17,2025-12-07,485,119.67,58039.95
ORD12123,CUS034,P003,2025-11-17,2025-12-06,121,430.97,52147.37
ORD12124,CUS037,P014,2025-11-21,2025-12-10,267,114.97,30696.99
ORD12125,CUS001,P001,2025-11-22,2025-12-30,87,735.75,64010.25
ORD12126,CUS011,P007,2025-11-18,2025-12-31,275,662.19,182102.25
ORD12127,CUS049,P013,2025-11-19,2025-12-16,357,299.31,106853.67
ORD12128,CUS033,P008,2025-11-19,2025-12-21,407,803.93,327199.51
ORD12129,CUS023,P014,2025-11-17,2025-12-27,119,657.98,78299.62
ORD12130,CUS020,P009,2025-11-20,2025-12-13,110,642.91,70720.1
ORD12131,CUS032,P014,2025-11-21,2025-12-14,171,281.42,48122.82
ORD12132,CUS048,P003,2025-11-17,2025-12-21,113,294.72,33303.36
ORD12133,CUS005,P015,2025-11-19,2025-12-14,293,45.82,13425.26
ORD12134,CUS003,P004,2025-11-18,2025-12-23,197,215.08,42370.76
ORD12135,CUS048,P009,2025-11-17,2025-12-31,91,30.87,2809.17
ORD12136,CUS029,P007,2025-11-26,2026-01-06,204,779.94,159107.76
ORD12137,CUS046,P001,2025-11-27,2025-12-19,286,475.44,135975.84
ORD12138,CUS032,P005,2025-11-25,2026-01-06,50,621.44,31072.0
ORD12139,CUS009,P001,2025-11-28,2026-01-11,170,196.28,33367.6
ORD12140,CUS044,P014,2025-11-29,2025-12-26,376,776.83,292088.08
ORD12141,CUS036,P006,2025-11-27,2025-12-23,62,331.42,20548.04
ORD12142,CUS049,P012,2025-11-24,2026-01-02,75,103.61,7770.75
ORD12143,CUS042,P001,2025-11-26,2025-12-28,374,766.24,286573.76
ORD12144,CUS006,P005,2025-11-29,2025-12-29,122,28.13,3431.86
ORD12145,CUS008,P001,2025-11-29,2026-01-06,51,253.82,12944.82
ORD12146,CUS019,P006,2025-11-24,2026-01-01,486,277.36,134796.96
ORD12147,CUS046,P008,2025-11-25,2025-12-26,486,193.91,94240.26
